area_id,ref_year,sexid,agegrp,agegrpstart,pop
TO,2021,total,5-9,5,124661
TO,2021,total,10-14,10,129692
TO,2021,total,15-19,15,137035
TO,2021,total,20-24,20,142687
TO,2021,total,25-29,25,139038
TO,2021,total,30-34,30,132300
TO,2021,total,35-39,35,127297
TO,2021,total,40-44,40,117887
TO,2021,total,45-49,45,97906
TO,2021,total,50-54,50,84489
TO,2021,total,55-59,55,70154
TO,2021,total,60-64,60,55792
TO,2021,total,65-69,65,43629
TO,2021,total,70-74,70,31880
TO,2021,total,75-79,75,21589
TO,2021,total,80-84,80,14020
TO,2021,total,85-89,85,7236
TO,2021,total,90+,90,3656
TO,2022,female,0-4,0,62147
TO,2022,female,5-9,5,60581
TO,2022,female,10-14,10,62839
TO,2022,female,15-19,15,67008
TO,2022,female,20-24,20,69408
TO,2022,female,25-29,25,69727
TO,2022,female,30-34,30,66952
TO,2022,female,35-39,35,64795
TO,2022,female,40-44,40,60983
TO,2022,female,45-49,45,50868
TO,2022,female,50-54,50,42916
TO,2022,female,55-59,55,36358
TO,2022,female,60-64,60,29009
TO,2022,female,65-69,65,22787
TO,2022,female,70-74,70,16828
TO,2022,female,75-79,75,11371
TO,2022,female,80-84,80,7371
TO,2022,female,85-89,85,3981
TO,2022,female,90+,90,2054
TO,2022,male,0-4,0,65066
TO,2022,male,5-9,5,63305
TO,2022,male,10-14,10,65426
TO,2022,male,15-19,15,69410
TO,2022,male,20-24,20,71244
TO,2022,male,25-29,25,70790
TO,2022,male,30-34,30,66435
TO,2022,male,35-39,35,63563
TO,2022,male,40-44,40,59239
TO,2022,male,45-49,45,50929
TO,2022,male,50-54,50,43206
TO,2022,male,55-59,55,36340
TO,2022,male,60-64,60,28850
TO,2022,male,65-69,65,22381
TO,2022,male,70-74,70,16412
TO,2022,male,75-79,75,11112
TO,2022,male,80-84,80,7040
TO,2022,male,85-89,85,3659
TO,2022,male,90+,90,1793
TO,2022,total,0-4,0,127213
TO,2022,total,5-9,5,123886
TO,2022,total,10-14,10,128265
TO,2022,total,15-19,15,136418
TO,2022,total,20-24,20,140652
TO,2022,total,25-29,25,140517
TO,2022,total,30-34,30,133387
TO,2022,total,35-39,35,128358
TO,2022,total,40-44,40,120222
TO,2022,total,45-49,45,101797
TO,2022,total,50-54,50,86122
TO,2022,total,55-59,55,72698
TO,2022,total,60-64,60,57859
TO,2022,total,65-69,65,45168
TO,2022,total,70-74,70,33240
TO,2022,total,75-79,75,22483
TO,2022,total,80-84,80,14411
TO,2022,total,85-89,85,7640
TO,2022,total,90+,90,3847
