area_id,ref_year,sexid,agegrpstart,nmx,nqx,ndx,npx,lx,nlx,tx,ex
Nordeste,2021,total,50,0.00681,0.033484026,2993.502657,0.966515974,89400.91887,439520.8377,2649224.852,29.63308303
Nordeste,2021,total,55,0.00965,0.047134144,4072.739589,0.952865856,86407.41621,421855.2321,2209704.015,25.57308286
Nordeste,2021,total,60,0.01373,0.066377271,5465.151121,0.933622729,82334.67663,398010.5053,1787848.782,21.71440826
Nordeste,2021,total,65,0.01981,0.094360074,7253.41413,0.905639926,76869.5255,366214.0922,1389838.277,18.08048466
Nordeste,2021,total,70,0.03043,0.141373474,9841.871534,0.858626526,69616.11137,323475.878,1023624.185,14.70384031
Nordeste,2021,total,75,0.0461,0.206693591,12354.95229,0.793306409,59774.23984,267983.8185,700148.3068,11.71321139
Nordeste,2021,total,80,0.07164,0.303783108,14405.17857,0.696216892,47419.28755,201083.4913,432164.4884,9.113685816
Nordeste,2021,total,85,0.10749,0.423605495,13984.95797,0.576394505,33014.10898,130108.15,231080.997,6.99946187
Nordeste,2021,total,90,0.18846,1,19029.15101,0,19029.15101,100972.847,100972.847,5.306219231
Norte,2010,female,0,0.01932,0.018987791,1898.779067,0.981012209,100000,98304.32074,7443910.565,74.43910565
Norte,2010,female,1,0.00083,0.003330324,326.7088811,0.996669676,98101.22093,391585.8719,7345606.244,74.87782695
Norte,2010,female,5,0.0004,0.001989754,194.5471856,0.998010246,97774.51205,488386.1923,6954020.372,71.12303837
Norte,2010,female,10,0.00043,0.002154571,210.2429749,0.997845429,97579.96487,487374.2169,6465634.18,66.25985354
Norte,2010,female,15,0.00077,0.003858167,375.6685999,0.996141833,97369.72189,485909.438,5978259.963,61.3975253
Norte,2010,female,20,0.001,0.004973599,482.4095309,0.995026401,96994.05329,483764.2426,5492350.525,56.62564187
Norte,2010,female,25,0.00129,0.006421185,619.7191529,0.993578815,96511.64376,481008.9209,5008586.283,51.89618669
Norte,2010,female,30,0.00165,0.008203414,786.6411635,0.991796586,95891.92461,477493.0201,4527577.362,47.21541861
Norte,2010,female,35,0.00223,0.011074175,1053.212528,0.988925825,95105.28344,472893.3859,4050084.342,42.58527176
Norte,2010,female,40,0.00273,0.013545382,1273.971223,0.986454618,94052.07092,467075.4265,3577190.956,38.03415407
Norte,2010,female,45,0.00435,0.021538506,1998.301703,0.978461494,92778.09969,458894.7442,3110115.529,33.522087
Norte,2010,female,50,0.00629,0.030951927,2809.809657,0.969048073,90779.79799,446874.4658,2651220.785,29.20496458
Norte,2010,female,55,0.0094,0.045932648,4040.694468,0.954067352,87969.98833,429748.2055,2204346.319,25.05793579
Norte,2010,female,60,0.01387,0.067005056,5623.687015,0.932994944,83929.29386,405587.2518,1774598.114,21.14396574
Norte,2010,female,65,0.0204,0.097063494,7600.615786,0.902936506,78305.60685,372526.4948,1369010.862,17.48292258
Norte,2010,female,70,0.03249,0.150267186,10624.64007,0.849732814,70704.99106,326963.3552,996484.3671,14.09355057
Norte,2010,female,75,0.0502,0.223029307,13399.67906,0.776970693,60080.351,266902.5573,669521.012,11.14376
Norte,2010,female,80,0.07992,0.333042819,15546.66256,0.666957181,46680.67194,194536.7033,402618.4546,8.624949855
Norte,2010,female,85,0.11714,0.453034117,14104.76844,0.546965883,31134.00938,120408.1258,208081.7514,6.683422903
Norte,2010,female,90,0.19423,1,17029.24094,0,17029.24094,87673.62555,87673.62555,5.148416529
Norte,2010,male,0,0.02364,0.02315263,2315.262992,0.97684737,100000,97937.24841,6758317.542,67.58317542
Norte,2010,male,1,0.001,0.003991689,389.9270974,0.996008311,97684.73701,389796.5883,6660380.294,68.18240493
Norte,2010,male,5,0.00055,0.002745304,267.1038765,0.997254696,97294.80991,485806.2899,6270583.706,64.4493135
Norte,2010,male,10,0.00054,0.002716155,263.5422515,0.997283845,97027.70603,484479.6745,5784777.416,59.6198514
Norte,2010,male,15,0.00244,0.0121204,1172.820387,0.9878796,96764.16378,480888.7679,5300297.741,54.7754203
Norte,2010,male,20,0.00389,0.019283,1843.287904,0.980717,95591.3434,473348.4972,4819408.973,50.41679301
Norte,2010,male,25,0.00427,0.021123008,1980.240961,0.978876992,93748.05549,463789.6751,4346060.476,46.35893996
Norte,2010,male,30,0.0042,0.020768893,1905.915962,0.979231107,91767.81453,454074.2828,3882270.801,42.30536404
Norte,2010,male,35,0.00455,0.022477257,2019.848948,0.977522743,89861.89857,444259.8705,3428196.518,38.14961149
Norte,2010,male,40,0.00535,0.026393362,2318.447007,0.973606638,87842.04962,433414.1306,2983936.648,33.96934225
Norte,2010,male,45,0.00727,0.035718403,3054.766489,0.964281597,85523.60261,419981.0968,2550522.517,29.82244011
Norte,2010,male,50,0.01028,0.050133212,4134.427643,0.949866788,82468.83613,402008.1115,2130541.42,25.83450332
Norte,2010,male,55,0.01396,0.067459578,5284.406119,0.932540422,78334.40848,378461.0271,1728533.309,22.0660798
Norte,2010,male,60,0.02014,0.095871622,7003.422186,0.904128378,73050.00236,347741.4563,1350072.282,18.4814817
Norte,2010,male,65,0.02879,0.134271721,8868.187989,0.865728279,66046.58018,308062.4309,1002330.825,15.17611998
Norte,2010,male,70,0.04649,0.208244229,11907.07019,0.791755771,57178.39219,256124.2855,694268.3944,12.14214615
Norte,2010,male,75,0.06675,0.286030503,12948.97901,0.713969497,45271.322,193984.1625,438144.1089,9.678182337
Norte,2010,male,80,0.10011,0.40036447,12940.71771,0.59963553,32322.34299,129259.9207,244159.9465,7.553906181
Norte,2010,male,85,0.14582,0.53430269,10355.65452,0.46569731,19381.62528,71018.99009,114900.0258,5.928296732
Norte,2010,male,90,0.20569,1,9025.970755,0,9025.970755,43881.03571,43881.03571,4.861641689
Norte,2010,total,0,0.02153,0.021123625,2112.362544,0.978876375,100000,98127.11785,7079029.1,70.790291
Norte,2010,total,1,0.00092,0.00366819,359.0704804,0.99633181,97887.63746,390649.1659,6980901.982,71.3154609
Norte,2010,total,5,0.00048,0.002375531,231.6821629,0.997624469,97528.56698,487063.6295,6590252.816,67.57253818
Norte,2010,total,10,0.00049,0.002440602,237.4630133,0.997559398,97296.88481,485890.7665,6103189.186,62.72748812
Norte,2010,total,15,0.00162,0.008078775,784.1212565,0.991921225,97059.4218,483336.8059,5617298.42,57.8748391
Norte,2010,total,20,0.00247,0.01227072,1181.367295,0.98772928,96275.30054,478423.0845,5133961.614,53.32584355
Norte,2010,total,25,0.0028,0.013884815,1320.361672,0.986115185,95093.93325,472168.7621,4655538.53,48.95726121
Norte,2010,total,30,0.00294,0.014580015,1367.22009,0.985419985,93773.57158,465449.8077,4183369.768,44.6113942
Norte,2010,total,35,0.00341,0.016891806,1560.910185,0.983108194,92406.35149,458129.482,3717919.96,40.23446333
Norte,2010,total,40,0.00407,0.020162485,1831.669839,0.979837515,90845.4413,449648.0319,3259790.478,35.88281846
Norte,2010,total,45,0.00586,0.028883292,2571.010722,0.971116708,89013.77146,438641.3305,2810142.446,31.56974926
Norte,2010,total,50,0.00834,0.040855001,3531.619109,0.959144999,86442.76074,423384.7559,2371501.116,27.43435188
Norte,2010,total,55,0.01175,0.057061493,4731.033493,0.942938507,82911.14163,402728.1244,1948116.36,23.49643632
Norte,2010,total,60,0.01705,0.081785615,6394.00824,0.918214385,78180.10814,374915.5201,1545388.235,19.76702606
Norte,2010,total,65,0.02454,0.115596869,8298.248406,0.884403131,71786.0999,338184.8785,1170472.715,16.30500496
Norte,2010,total,70,0.03933,0.179046286,11367.26401,0.820953714,63487.85149,289021.0974,832287.8366,13.10940309
Norte,2010,total,75,0.05811,0.253681131,13222.00957,0.746318869,52120.58748,227547.9135,543266.7392,10.42326584
Norte,2010,total,80,0.0893,0.365000172,14197.98762,0.634999828,38898.57792,158997.9205,315718.8257,8.116461901
Norte,2010,total,85,0.12974,0.489816405,12098.75433,0.510183595,24700.5903,93256.06566,156720.9051,6.344824283
Norte,2010,total,90,0.19856,1,12601.83597,0,12601.83597,63464.83946,63464.83946,5.036158193
Norte,2020,female,0,0.01434,0.014151989,1415.198882,0.985848011,100000,98715.6447,7691946.379,76.91946379
Norte,2020,female,1,0.00066,0.002637953,260.0620691,0.997362047,98584.80112,393689.3101,7593230.735,77.02232645
Norte,2020,female,5,0.00031,0.001566808,154.0559516,0.998433192,98324.73905,491238.5554,7199541.425,73.22207508
Norte,2020,female,10,0.00034,0.001702283,167.1142589,0.998297717,98170.6831,490435.6298,6708302.869,68.33305685
Norte,2020,female,15,0.00061,0.003060879,299.977105,0.996939121,98003.56884,489267.9014,6217867.239,63.44531442
Norte,2020,female,20,0.00079,0.003953421,386.2634782,0.996046579,97703.59173,487552.3,5728599.338,58.63243343
Norte,2020,female,25,0.00102,0.005106603,496.9609436,0.994893397,97317.32826,485344.2389,5241047.038,53.8552294
Norte,2020,female,30,0.00131,0.006516966,630.9750605,0.993483034,96820.36731,482524.3989,4755702.799,49.11882625
Norte,2020,female,35,0.00179,0.008908609,856.9136976,0.991091391,96189.39225,478804.677,4273178.4,44.42463249
Norte,2020,female,40,0.00224,0.011144398,1062.42305,0.988855602,95332.47855,474006.3351,3794373.723,39.80147984
Norte,2020,female,45,0.00361,0.017903525,1687.766267,0.982096475,94270.0555,467130.8619,3320367.388,35.22186733
Norte,2020,female,50,0.00525,0.02591048,2398.851529,0.97408952,92582.28924,456914.3174,2853236.526,30.81838384
Norte,2020,female,55,0.00787,0.038580261,3479.300545,0.961419739,90183.43771,442218.9372,2396322.209,26.57164408
Norte,2020,female,60,0.0117,0.056841722,4928.412424,0.943158278,86704.13716,421199.6548,1954103.272,22.53760127
Norte,2020,female,65,0.01747,0.083672767,6842.401146,0.916327233,81775.72474,391772.6208,1532903.617,18.74521592
Norte,2020,female,70,0.02785,0.130178909,9754.738297,0.869821091,74933.32359,350279.7722,1141130.996,15.22861848
Norte,2020,female,75,0.04315,0.194740416,12692.90479,0.805259584,65178.58529,294160.6645,790851.2239,12.13360524
Norte,2020,female,80,0.06896,0.294093046,15435.67366,0.705906954,52485.68051,223839.2184,496690.5594,9.46335371
Norte,2020,female,85,0.10164,0.405235365,15013.97306,0.594764635,37050.00685,147715.1016,272851.341,7.364407302
Norte,2020,female,90,0.1761,1,22036.03379,0,22036.03379,125136.2394,125136.2394,5.678709726
Norte,2020,male,0,0.01769,0.017410537,1741.053707,0.982589463,100000,98420.09003,6961650.95,69.6165095
Norte,2020,male,1,0.00085,0.003394846,333.5739624,0.996605154,98258.94629,392235.3885,6863230.86,69.84840688
Norte,2020,male,5,0.00047,0.002355422,230.6556176,0.997644578,97925.37233,489050.2226,6470995.472,66.08088709
Norte,2020,male,10,0.00047,0.002325352,227.1746442,0.997674648,97694.71671,487905.647,5981945.249,61.23100051
Norte,2020,male,15,0.0021,0.010451775,1018.70884,0.989548225,97467.54207,484790.9382,5494039.602,56.3678891
Norte,2020,male,20,0.00336,0.016681301,1608.891986,0.983318699,96448.83323,478221.9362,5009248.664,51.93685083
Norte,2020,male,25,0.00367,0.018174845,1723.701217,0.981825155,94839.94124,469890.4532,4531026.728,47.77551176
Norte,2020,male,30,0.00361,0.017909323,1667.648789,0.982090677,93116.24003,461412.0782,4061136.275,43.61361964
Norte,2020,male,35,0.00393,0.019459831,1779.574128,0.980540169,91448.59124,452794.0209,3599724.196,39.36336413
Norte,2020,male,40,0.00466,0.02301167,2063.4338,0.97698833,89669.01711,443186.501,3146930.176,35.09495562
Norte,2020,male,45,0.0064,0.031510316,2760.479635,0.968489684,87605.58331,431126.7175,2703743.675,30.86268674
Norte,2020,male,50,0.00911,0.044527433,3777.93464,0.955472567,84845.10367,414780.6818,2272616.957,26.78548153
Norte,2020,male,55,0.01255,0.060861515,4933.870741,0.939138485,81067.16903,393001.1683,1857836.275,22.91724625
Norte,2020,male,60,0.01829,0.087459021,6658.543754,0.912540979,76133.29829,364020.1321,1464835.107,19.24039993
Norte,2020,male,65,0.02627,0.123260983,8563.526519,0.876739017,69474.75454,325964.9564,1100814.975,15.84481992
Norte,2020,male,70,0.04251,0.192126267,11702.64688,0.807873733,60911.22802,275299.5229,774850.0185,12.72097188
Norte,2020,male,75,0.06157,0.266783025,13128.01411,0.733216975,49208.58114,213222.8704,499550.4956,10.15169477
Norte,2020,male,80,0.09282,0.376700031,13591.55074,0.623299969,36080.56703,146423.9583,286327.6252,7.935785071
Norte,2020,male,85,0.13586,0.507067515,11403.44961,0.492932485,22489.01629,83936.45744,139903.6669,6.220977612
Norte,2020,male,90,0.19807,1,11085.56668,0,11085.56668,55967.20944,55967.20944,5.048655702
Norte,2020,total,0,0.01605,0.015822518,1582.251793,0.984177482,100000,98571.96642,7305726.533,73.05726533
Norte,2020,total,1,0.00076,0.003024983,297.7120133,0.996975017,98417.74821,392926.2032,7207154.566,73.23023233
Norte,2020,total,5,0.00039,0.001970235,193.3194908,0.998029765,98120.03619,490116.8822,6814228.363,69.44787861
Norte,2020,total,10,0.0004,0.002021011,197.9109344,0.997978989,97926.7167,489138.8062,6324111.481,64.58004203
Norte,2020,total,15,0.00137,0.006839444,668.4107272,0.993160556,97728.80577,486973.002,5834972.674,59.70576053
Norte,2020,total,20,0.0021,0.01043255,1012.587466,0.98956745,97060.39504,482770.5065,5347999.672,55.09971055
Norte,2020,total,25,0.00236,0.01174707,1128.280351,0.98825293,96047.80757,477418.337,4865229.166,50.65424489
Norte,2020,total,30,0.00247,0.012280118,1165.62304,0.987719882,94919.52722,471683.5785,4387810.829,46.22664016
Norte,2020,total,35,0.00287,0.014224432,1333.596003,0.985775568,93753.90418,465435.5309,3916127.25,41.7702845
Norte,2020,total,40,0.00345,0.017126196,1582.808314,0.982873804,92420.30818,458144.5201,3450691.719,37.33694236
Norte,2020,total,45,0.00502,0.024788555,2251.730406,0.975211445,90837.49987,448558.1733,2992547.199,32.94396261
Norte,2020,total,50,0.00721,0.03540265,3136.170967,0.96459735,88585.76946,435088.4199,2543989.026,28.71780695
Norte,2020,total,55,0.01025,0.049966123,4269.585178,0.950033877,85449.59849,416574.0295,2108900.606,24.68005284
Norte,2020,total,60,0.01501,0.072330561,5871.795893,0.927669439,81180.01331,391220.5768,1692326.577,20.84659151
Norte,2020,total,65,0.02184,0.103564701,7799.273056,0.896435299,75308.21742,357042.9045,1301106,17.27707871
Norte,2020,total,70,0.03495,0.160713893,10849.62523,0.839286107,67508.94437,310420.6588,944063.0954,13.98426689
Norte,2020,total,75,0.0516,0.228517675,12947.6559,0.771482325,56659.31914,250927.4559,633642.4366,11.18337541
Norte,2020,total,80,0.07951,0.331624128,14495.84219,0.668375872,43711.66323,182318.7107,382714.9807,8.75544311
Norte,2020,total,85,0.11594,0.449424488,13130.30542,0.550575512,29215.82104,113253.3417,200396.27,6.859169548
Norte,2020,total,90,0.18459,1,16085.51562,0,16085.51562,87142.92835,87142.92835,5.417478084
Norte,2021,female,0,0.014,0.013820475,1382.047503,0.986179525,100000,98744.35653,7712545.976,77.12545976
Norte,2021,female,1,0.00064,0.002568616,253.3116336,0.997431384,98617.9525,393838.9214,7613801.62,77.20502633
Norte,2021,female,5,0.0003,0.001520652,149.5784112,0.998479348,98364.64086,491449.2583,7219962.698,73.39998026
Norte,2021,female,10,0.00033,0.00165294,162.3435985,0.99834706,98215.06245,490669.4533,6728513.44,68.50795868
Norte,2021,female,15,0.0006,0.003002942,294.4466264,0.996997058,98052.71885,489527.4777,6237843.987,63.61724651
Norte,2021,female,20,0.00078,0.003886814,379.9682156,0.996113186,97758.27223,487841.4406,5748316.509,58.80133085
Norte,2021,female,25,0.001,0.004999208,486.8143509,0.995000792,97378.30401,485674.4842,5260475.068,54.02101753
Norte,2021,female,30,0.00128,0.006376244,617.8037538,0.993623756,96891.48966,482912.9389,4774800.584,49.27987588
Norte,2021,female,35,0.00176,0.008750767,842.4685816,0.991249233,96273.68591,479262.2581,4291887.645,44.58006988
Norte,2021,female,40,0.00221,0.010967793,1046.669839,0.989032207,95431.21733,474539.412,3812625.387,39.95155353
Norte,2021,female,45,0.00356,0.017618548,1662.918724,0.982381452,94384.54749,467765.4406,3338085.975,35.36686951
Norte,2021,female,50,0.00517,0.025514211,2365.719214,0.974485789,92721.62876,457693.8458,2870320.534,30.95632133
Norte,2021,female,55,0.00775,0.037998716,3433.408563,0.962001284,90355.90955,443196.0263,2412626.689,26.70137129
Norte,2021,female,60,0.01153,0.056040653,4871.193707,0.943959347,86922.50099,422434.5207,1969430.662,22.65731704
Norte,2021,female,65,0.01723,0.082575339,6775.414549,0.917424661,82051.30728,393318,1546996.142,18.85400968
Norte,2021,female,70,0.02749,0.12861503,9681.611182,0.87138497,75275.89273,352175.4357,1153678.142,15.32599747
Norte,2021,female,75,0.0426,0.192499279,12626.85193,0.807500721,65594.28155,296404.2779,801502.706,12.21909421
Norte,2021,female,80,0.06809,0.290942619,15410.48269,0.709057381,52967.42962,226310.9414,505098.4281,9.536019242
Norte,2021,female,85,0.10046,0.401455751,15077.45235,0.598544249,37556.94693,150091.1038,278787.4867,7.423060432
Norte,2021,female,90,0.17467,1,22479.49458,0,22479.49458,128696.3829,128696.3829,5.725056781
Norte,2021,male,0,0.01728,0.017012402,1701.240163,0.982987598,100000,98454.27131,6979702.853,69.79702853
Norte,2021,male,1,0.00084,0.003343334,328.6455625,0.996656666,98298.75984,392406.8624,6881248.582,70.00341198
Norte,2021,male,5,0.00046,0.002307181,226.0347995,0.997692819,97970.11427,489285.4844,6488841.72,66.23286874
Norte,2021,male,10,0.00046,0.002298591,224.6736934,0.997701409,97744.07947,488158.7131,5999556.235,61.38025206
Norte,2021,male,15,0.00207,0.010316534,1006.062246,0.989683466,97519.40578,485081.8733,5511397.522,56.51590551
Norte,2021,male,20,0.00332,0.016442835,1586.952972,0.983557165,96513.34354,478599.3352,5026315.649,52.07897131
Norte,2021,male,25,0.00361,0.017907411,1699.885926,0.982092589,94926.39056,470382.238,4547716.314,47.90781875
Norte,2021,male,30,0.00356,0.01764376,1644.866114,0.98235624,93226.50464,462020.3579,4077334.076,43.73578192
Norte,2021,male,35,0.00387,0.019188378,1757.303058,0.980811622,91581.63852,453514.935,3615313.718,39.47640352
Norte,2021,male,40,0.0046,0.022723064,2041.084146,0.977276936,89824.33546,444018.967,3161798.783,35.19980155
Norte,2021,male,45,0.00633,0.031139548,2733.530739,0.968860452,87783.25132,432082.4297,2717779.816,30.96011796
Norte,2021,male,50,0.00901,0.044040906,3745.666776,0.955959094,85049.72058,415884.436,2285697.386,26.8748371
Norte,2021,male,55,0.01242,0.060246125,4898.254199,0.939753875,81304.0538,394274.6335,1869812.95,22.99778255
Norte,2021,male,60,0.01812,0.086695257,6624.020411,0.913304743,76405.79961,365468.947,1475538.316,19.31186277
Norte,2021,male,65,0.02605,0.122275829,8532.624889,0.877724171,69781.77919,327577.3338,1110069.369,15.90772523
Norte,2021,male,70,0.04215,0.19066902,11678.31626,0.80933098,61249.15431,277049.9809,782492.0357,12.77555657
Norte,2021,male,75,0.0611,0.265034903,13138.00228,0.734965097,49570.83805,215009.1846,505442.0548,10.19635888
Norte,2021,male,80,0.09216,0.374526081,13645.04722,0.625473919,36432.83577,148051.5608,290432.8703,7.971733852
Norte,2021,male,85,0.13497,0.504585135,11498.37936,0.495414865,22787.78855,85192.99438,142381.3094,6.248140714
Norte,2021,male,90,0.19741,1,11289.4092,0,11289.4092,57188.31506,57188.31506,5.065660572
Norte,2021,total,0,0.01568,0.015456819,1545.681943,0.984543181,100000,98603.27613,7325273.014,73.25273014
Norte,2021,total,1,0.00074,0.002964784,291.8957858,0.997035216,98454.31806,393087.2066,7226669.738,73.40124721
Norte,2021,total,5,0.00038,0.00192303,188.769321,0.99807697,98162.42227,490340.1881,6833582.532,69.61505608
Norte,2021,total,10,0.0004,0.001983269,194.3081236,0.998016731,97973.65295,489382.4944,6343242.344,64.74436905
Norte,2021,total,15,0.00135,0.006743487,659.3737686,0.993256513,97779.34483,487248.2897,5853859.849,59.8680617
Norte,2021,total,20,0.00207,0.010279605,998.3549772,0.989720395,97119.97106,483103.9678,5366611.559,55.257549
Norte,2021,total,25,0.00232,0.011557081,1110.885305,0.988442919,96121.61608,477830.8671,4883507.592,50.80550859
Norte,2021,total,30,0.00243,0.012078194,1147.558,0.987921806,95010.73078,472184.7589,4405676.724,46.37030669
Norte,2021,total,35,0.00282,0.014009105,1314.938998,0.985990895,93863.17278,466028.5164,3933491.966,41.90665891
Norte,2021,total,40,0.00341,0.016885715,1562.743064,0.983114285,92548.23378,458834.3112,3467463.449,37.46655455
Norte,2021,total,45,0.00495,0.024446235,2224.252715,0.975553765,90985.49071,449366.8218,3008629.138,33.06713097
Norte,2021,total,50,0.00711,0.034935022,3100.875801,0.965064978,88761.238,436054.0005,2559262.316,28.83310749
Norte,2021,total,55,0.01012,0.049352735,4227.573193,0.950647265,85660.3622,417732.878,2123208.316,24.78635697
Norte,2021,total,60,0.01484,0.071534189,5825.228514,0.928465811,81432.789,392600.8737,1705475.438,20.94335044
Norte,2021,total,65,0.0216,0.102487096,7748.799301,0.897512904,75607.56049,358665.8042,1312874.564,17.36432911
Norte,2021,total,70,0.0346,0.159223235,10804.69149,0.840776765,67858.76119,312282.0772,954208.7597,14.06168847
Norte,2021,total,75,0.0511,0.2265397,12925.01183,0.7734603,57054.0697,252957.8189,641926.6825,11.25119884
Norte,2021,total,80,0.07867,0.328699673,14505.20687,0.671300327,44129.05787,184382.2722,388968.8636,8.814347788
Norte,2021,total,85,0.11479,0.445958617,13211.01161,0.554041383,29623.851,115091.726,204586.5914,6.906144358
Norte,2021,total,90,0.18339,1,16412.83939,0,16412.83939,89494.86548,89494.86548,5.452735104
PA,2010,female,0,0.01775,0.0174697,1746.970049,0.9825303,100000,98431.93558,7473221.566,74.73221566
PA,2010,female,1,0.0007,0.002782809,273.4194213,0.997217191,98253.02995,392327.3714,7374789.63,75.0591573
PA,2010,female,5,0.00039,0.001969507,192.9714985,0.998030493,97979.61053,489415.6239,6982462.259,71.26444187
PA,2010,female,10,0.00041,0.002065045,201.9337935,0.997934955,97786.63903,488428.3607,6493046.635,66.40014116
PA,2010,female,15,0.00075,0.003745871,365.5397202,0.996254129,97584.70524,487009.6769,6004618.274,61.53237087
PA,2010,female,20,0.00101,0.005013647,487.4225837,0.994986353,97219.16552,484877.2711,5517608.597,56.75432995
PA,2010,female,25,0.00113,0.005633994,544.9860337,0.994366006,96731.74293,482296.2496,5032731.326,52.02771266
PA,2010,female,30,0.00158,0.007849027,754.9724714,0.992150973,96186.7569,479046.3533,4550435.077,47.30833249
PA,2010,female,35,0.00214,0.010655248,1016.849354,0.989344752,95431.78443,474616.7988,4071388.723,42.66281667
PA,2010,female,40,0.00288,0.014293104,1349.482519,0.985706896,94414.93507,468700.9691,3596771.924,38.09537042
PA,2010,female,45,0.00439,0.021715867,2020.996944,0.978284133,93065.45256,460274.7704,3128070.955,33.61151608
PA,2010,female,50,0.00619,0.030471698,2774.279152,0.969528302,91044.45561,448286.5802,2667796.185,29.30212682
PA,2010,female,55,0.00917,0.044818789,3956.162431,0.955181211,88270.17646,431460.4762,2219509.605,25.14450173
PA,2010,female,60,0.01397,0.067486516,5690.059056,0.932513484,84314.01403,407344.9225,1788049.129,21.20702174
PA,2010,female,65,0.01958,0.093321044,7337.269563,0.906678956,78623.95497,374776.601,1380704.206,17.56085924
PA,2010,female,70,0.03212,0.148660824,10597.53743,0.851339176,71286.68541,329939.5835,1005927.605,14.11101665
PA,2010,female,75,0.05071,0.225017337,13656.11048,0.774982663,60689.14799,269305.4637,675988.0216,11.13853208
PA,2010,female,80,0.07992,0.333057584,15664.70986,0.666942416,47033.0375,196003.4129,406682.5579,8.646742364
PA,2010,female,85,0.11148,0.435917768,13674.01139,0.564082232,31368.32765,122656.6098,210679.145,6.716301467
PA,2010,female,90,0.20102,1,17694.31626,0,17694.31626,88022.53523,88022.53523,4.974622015
PA,2010,male,0,0.02346,0.022978679,2297.867945,0.977021321,100000,97951.59711,6746290.612,67.46290612
PA,2010,male,1,0.0009,0.003574703,349.2561189,0.996425297,97702.13206,389964.6434,6648339.015,68.04702083
PA,2010,male,5,0.00058,0.002904124,282.7248492,0.997095876,97352.87594,486057.5676,6258374.371,64.28545958
PA,2010,male,10,0.00053,0.002653229,257.5493643,0.997346771,97070.15109,484706.882,5772316.804,59.46541485
PA,2010,male,15,0.0027,0.013387042,1296.034349,0.986612958,96812.60172,480822.9227,5287609.922,54.61695923
PA,2010,male,20,0.00422,0.020870258,1993.455429,0.979129742,95516.56737,472599.1983,4806786.999,50.32411791
PA,2010,male,25,0.00429,0.021215515,1984.141029,0.978784485,93523.11195,462655.2072,4334187.801,46.34349425
PA,2010,male,30,0.0044,0.021758541,1991.754476,0.978241459,91538.97092,452715.4684,3871532.593,42.29381819
PA,2010,male,35,0.00446,0.022067008,1976.039098,0.977932992,89547.21644,442795.9845,3418817.125,38.17893242
PA,2010,male,40,0.0053,0.026132132,2288.421552,0.973867868,87571.17734,432134.8328,2976021.141,33.98402569
PA,2010,male,45,0.00743,0.036490271,3111.990855,0.963509729,85282.75579,418633.8018,2543886.308,29.82884739
PA,2010,male,50,0.01059,0.051586564,4238.90741,0.948413436,82170.76494,400256.5562,2125252.506,25.86385204
PA,2010,male,55,0.01374,0.066410035,5175.457419,0.933589965,77931.85753,376720.6441,1724995.95,22.13467001
PA,2010,male,60,0.02002,0.095329799,6935.852993,0.904670201,72756.40011,346442.3681,1348275.306,18.53136362
PA,2010,male,65,0.02818,0.131610765,8662.69254,0.868389235,65820.54711,307446.0042,1001832.938,15.22067168
PA,2010,male,70,0.04658,0.208627285,11924.68803,0.791372715,57157.85457,255977.5528,694386.9335,12.14858288
PA,2010,male,75,0.06733,0.288150549,13033.96177,0.711849451,45233.16654,193580.9283,438409.3807,9.692210699
PA,2010,male,80,0.10134,0.404270387,13017.18497,0.595729613,32199.20477,128453.0614,244828.4524,7.603555869
PA,2010,male,85,0.14152,0.52267874,10026.03393,0.47732126,19182.0198,70845.01415,116375.391,6.066899744
PA,2010,male,90,0.2011,1,9155.985864,0,9155.985864,45530.37684,45530.37684,4.972744335
PA,2010,total,0,0.02067,0.020295809,2029.58088,0.979704191,100000,98195.47412,7087098.759,70.87098759
PA,2010,total,1,0.0008,0.003202698,313.7696993,0.996797302,97970.41912,391094.4344,6988903.285,71.33687237
PA,2010,total,5,0.00049,0.002433367,237.6345047,0.997566633,97656.64942,487689.1608,6597808.85,67.5612863
PA,2010,total,10,0.00047,0.00235467,229.3896173,0.99764533,97419.01492,486521.6005,6110119.689,62.71999049
PA,2010,total,15,0.00175,0.008706816,846.2121559,0.991293184,97189.6253,483832.5961,5623598.089,57.86212337
PA,2010,total,20,0.00264,0.013136766,1265.640872,0.986863234,96343.41314,478552.9635,5139765.493,53.34838496
PA,2010,total,25,0.00273,0.013570283,1290.232316,0.986429717,95077.77227,472163.2806,4661212.529,49.02526025
PA,2010,total,30,0.00301,0.014952287,1402.338202,0.985047713,93787.53995,465431.8543,4189049.249,44.66530683
PA,2010,total,35,0.00333,0.016498979,1524.261514,0.983501021,92385.20175,458115.355,3723617.394,40.30534462
PA,2010,total,40,0.00412,0.020393852,1853.004559,0.979606148,90860.94024,449672.1898,3265502.039,35.93955809
PA,2010,total,45,0.00596,0.02934019,2611.509752,0.97065981,89007.93568,438510.904,2815829.85,31.63571684
PA,2010,total,50,0.00844,0.041339063,3571.547281,0.958660937,86396.42593,423053.2614,2377318.946,27.51640383
PA,2010,total,55,0.01151,0.055960126,4634.890661,0.944039874,82824.87865,402537.1666,1954265.684,23.595153
PA,2010,total,60,0.01702,0.081631103,6382.734936,0.918368897,78189.98799,374993.1026,1551728.518,19.84561652
PA,2010,total,65,0.02377,0.112201745,8056.899099,0.887798255,71807.25305,338894.0175,1176735.415,16.38741722
