area_id,ref_year,sexid,sex,agegrp,agegrpstart,agegrpspan,pop,area_name,area_iso3
76,1968,3,Total,0-4,0,5,14627.503,Brazil,BRA
76,1968,3,Total,5-9,5,5,12974.304,Brazil,BRA
76,1968,3,Total,10-14,10,5,11157.378,Brazil,BRA
76,1968,3,Total,15-19,15,5,9460.073,Brazil,BRA
76,1968,3,Total,20-24,20,5,7609.682,Brazil,BRA
76,1968,3,Total,25-29,25,5,6427.318,Brazil,BRA
76,1968,3,Total,30-34,30,5,5698.367,Brazil,BRA
76,1968,3,Total,35-39,35,5,4827.4,Brazil,BRA
76,1968,3,Total,40-44,40,5,4258.415,Brazil,BRA
76,1968,3,Total,45-49,45,5,3362.886,Brazil,BRA
76,1968,3,Total,50-54,50,5,2792.189,Brazil,BRA
76,1968,3,Total,55-59,55,5,2344.042,Brazil,BRA
76,1968,3,Total,60-64,60,5,1778.97,Brazil,BRA
76,1968,3,Total,65-69,65,5,1302.991,Brazil,BRA
76,1968,3,Total,70-74,70,5,915.104,Brazil,BRA
76,1968,3,Total,75-79,75,5,502.858,Brazil,BRA
76,1968,3,Total,80-84,80,5,241.059,Brazil,BRA
76,1968,3,Total,85-89,85,5,83.389,Brazil,BRA
76,1968,3,Total,90-94,90,5,19.898,Brazil,BRA
76,1968,3,Total,95-99,95,5,3.155,Brazil,BRA
76,1968,3,Total,100+,100,-1,0.098,Brazil,BRA
76,1969,1,Male,0-4,0,5,7401.569,Brazil,BRA
76,1969,1,Male,5-9,5,5,6702.099,Brazil,BRA
76,1969,1,Male,10-14,10,5,5761.515,Brazil,BRA
76,1969,1,Male,15-19,15,5,4928.741,Brazil,BRA
76,1969,1,Male,20-24,20,5,3988.922,Brazil,BRA
76,1969,1,Male,25-29,25,5,3263.018,Brazil,BRA
76,1969,1,Male,30-34,30,5,2952.991,Brazil,BRA
76,1969,1,Male,35-39,35,5,2441.357,Brazil,BRA
76,1969,1,Male,40-44,40,5,2197.662,Brazil,BRA
76,1969,1,Male,45-49,45,5,1733.593,Brazil,BRA
76,1969,1,Male,50-54,50,5,1402.547,Brazil,BRA
76,1969,1,Male,55-59,55,5,1172.302,Brazil,BRA
76,1969,1,Male,60-64,60,5,884.804,Brazil,BRA
76,1969,1,Male,65-69,65,5,612.385,Brazil,BRA
76,1969,1,Male,70-74,70,5,417.3,Brazil,BRA
76,1969,1,Male,75-79,75,5,217.487,Brazil,BRA
76,1969,1,Male,80-84,80,5,97.226,Brazil,BRA
76,1969,1,Male,85-89,85,5,33.248,Brazil,BRA
76,1969,1,Male,90-94,90,5,7.358,Brazil,BRA
76,1969,1,Male,95-99,95,5,1.147,Brazil,BRA
76,1969,1,Male,100+,100,-1,0.031,Brazil,BRA
76,1969,2,Female,0-4,0,5,7263.884,Brazil,BRA
76,1969,2,Female,5-9,5,5,6630.506,Brazil,BRA
76,1969,2,Female,10-14,10,5,5710.238,Brazil,BRA
76,1969,2,Female,15-19,15,5,4889.167,Brazil,BRA
76,1969,2,Female,20-24,20,5,3972.276,Brazil,BRA
76,1969,2,Female,25-29,25,5,3262.453,Brazil,BRA
76,1969,2,Female,30-34,30,5,2955.704,Brazil,BRA
76,1969,2,Female,35-39,35,5,2448.236,Brazil,BRA
76,1969,2,Female,40-44,40,5,2212.775,Brazil,BRA
76,1969,2,Female,45-49,45,5,1754.918,Brazil,BRA
76,1969,2,Female,50-54,50,5,1445.508,Brazil,BRA
76,1969,2,Female,55-59,55,5,1236.789,Brazil,BRA
76,1969,2,Female,60-64,60,5,967.972,Brazil,BRA
76,1969,2,Female,65-69,65,5,716.51,Brazil,BRA
76,1969,2,Female,70-74,70,5,538.144,Brazil,BRA
76,1969,2,Female,75-79,75,5,306.505,Brazil,BRA
76,1969,2,Female,80-84,80,5,151.763,Brazil,BRA
76,1969,2,Female,85-89,85,5,51.36,Brazil,BRA
76,1969,2,Female,90-94,90,5,12.477,Brazil,BRA
76,1969,2,Female,95-99,95,5,2.064,Brazil,BRA
76,1969,2,Female,100+,100,-1,0.056,Brazil,BRA
76,1969,3,Total,0-4,0,5,14665.453,Brazil,BRA
76,1969,3,Total,5-9,5,5,13332.605,Brazil,BRA
76,1969,3,Total,10-14,10,5,11471.753,Brazil,BRA
76,1969,3,Total,15-19,15,5,9817.908,Brazil,BRA
76,1969,3,Total,20-24,20,5,7961.198,Brazil,BRA
76,1969,3,Total,25-29,25,5,6525.471,Brazil,BRA
76,1969,3,Total,30-34,30,5,5908.695,Brazil,BRA
76,1969,3,Total,35-39,35,5,4889.593,Brazil,BRA
76,1969,3,Total,40-44,40,5,4410.437,Brazil,BRA
76,1969,3,Total,45-49,45,5,3488.511,Brazil,BRA
76,1969,3,Total,50-54,50,5,2848.055,Brazil,BRA
76,1969,3,Total,55-59,55,5,2409.091,Brazil,BRA
76,1969,3,Total,60-64,60,5,1852.776,Brazil,BRA
76,1969,3,Total,65-69,65,5,1328.895,Brazil,BRA
76,1969,3,Total,70-74,70,5,955.444,Brazil,BRA
76,1969,3,Total,75-79,75,5,523.992,Brazil,BRA
76,1969,3,Total,80-84,80,5,248.989,Brazil,BRA
76,1969,3,Total,85-89,85,5,84.608,Brazil,BRA
76,1969,3,Total,90-94,90,5,19.835,Brazil,BRA
76,1969,3,Total,95-99,95,5,3.211,Brazil,BRA
76,1969,3,Total,100+,100,-1,0.087,Brazil,BRA
76,1970,1,Male,0-4,0,5,7432.355,Brazil,BRA
76,1970,1,Male,5-9,5,5,6844.309,Brazil,BRA
76,1970,1,Male,10-14,10,5,5926.48,Brazil,BRA
76,1970,1,Male,15-19,15,5,5101.931,Brazil,BRA
76,1970,1,Male,20-24,20,5,4165.452,Brazil,BRA
76,1970,1,Male,25-29,25,5,3344.214,Brazil,BRA
76,1970,1,Male,30-34,30,5,3032.683,Brazil,BRA
76,1970,1,Male,35-39,35,5,2495.897,Brazil,BRA
76,1970,1,Male,40-44,40,5,2255.222,Brazil,BRA
76,1970,1,Male,45-49,45,5,1802.45,Brazil,BRA
76,1970,1,Male,50-54,50,5,1438.905,Brazil,BRA
76,1970,1,Male,55-59,55,5,1201.693,Brazil,BRA
76,1970,1,Male,60-64,60,5,920.801,Brazil,BRA
76,1970,1,Male,65-69,65,5,633.821,Brazil,BRA
76,1970,1,Male,70-74,70,5,432.046,Brazil,BRA
76,1970,1,Male,75-79,75,5,228.065,Brazil,BRA
76,1970,1,Male,80-84,80,5,99.321,Brazil,BRA
76,1970,1,Male,85-89,85,5,32.49,Brazil,BRA
76,1970,1,Male,90-94,90,5,6.495,Brazil,BRA
76,1970,1,Male,95-99,95,5,0.786,Brazil,BRA
76,1970,1,Male,100+,100,-1,0.031,Brazil,BRA
76,1970,2,Female,0-4,0,5,7294.142,Brazil,BRA
76,1970,2,Female,5-9,5,5,6776.431,Brazil,BRA
76,1970,2,Female,10-14,10,5,5875.382,Brazil,BRA
76,1970,2,Female,15-19,15,5,5059.625,Brazil,BRA
76,1970,2,Female,20-24,20,5,4146.611,Brazil,BRA
76,1970,2,Female,25-29,25,5,3344.224,Brazil,BRA
76,1970,2,Female,30-34,30,5,3036.836,Brazil,BRA
76,1970,2,Female,35-39,35,5,2503.283,Brazil,BRA
76,1970,2,Female,40-44,40,5,2272.662,Brazil,BRA
76,1970,2,Female,45-49,45,5,1823.928,Brazil,BRA
76,1970,2,Female,50-54,50,5,1480.743,Brazil,BRA
76,1970,2,Female,55-59,55,5,1266.408,Brazil,BRA
76,1970,2,Female,60-64,60,5,1003.917,Brazil,BRA
76,1970,2,Female,65-69,65,5,735.381,Brazil,BRA
76,1970,2,Female,70-74,70,5,555.583,Brazil,BRA
76,1970,2,Female,75-79,75,5,322.123,Brazil,BRA
76,1970,2,Female,80-84,80,5,156.426,Brazil,BRA
76,1970,2,Female,85-89,85,5,51.304,Brazil,BRA
76,1970,2,Female,90-94,90,5,11.248,Brazil,BRA
76,1970,2,Female,95-99,95,5,1.503,Brazil,BRA
76,1970,2,Female,100+,100,-1,0.058,Brazil,BRA
76,1970,3,Total,0-4,0,5,14726.497,Brazil,BRA
76,1970,3,Total,5-9,5,5,13620.74,Brazil,BRA
76,1970,3,Total,10-14,10,5,11801.862,Brazil,BRA
76,1970,3,Total,15-19,15,5,10161.556,Brazil,BRA
76,1970,3,Total,20-24,20,5,8312.063,Brazil,BRA
76,1970,3,Total,25-29,25,5,6688.438,Brazil,BRA
76,1970,3,Total,30-34,30,5,6069.519,Brazil,BRA
76,1970,3,Total,35-39,35,5,4999.18,Brazil,BRA
76,1970,3,Total,40-44,40,5,4527.884,Brazil,BRA
76,1970,3,Total,45-49,45,5,3626.378,Brazil,BRA
76,1970,3,Total,50-54,50,5,2919.648,Brazil,BRA
76,1970,3,Total,55-59,55,5,2468.101,Brazil,BRA
76,1970,3,Total,60-64,60,5,1924.718,Brazil,BRA
76,1970,3,Total,65-69,65,5,1369.202,Brazil,BRA
76,1970,3,Total,70-74,70,5,987.629,Brazil,BRA
76,1970,3,Total,75-79,75,5,550.188,Brazil,BRA
76,1970,3,Total,80-84,80,5,255.747,Brazil,BRA
76,1970,3,Total,85-89,85,5,83.794,Brazil,BRA
76,1970,3,Total,90-94,90,5,17.743,Brazil,BRA
76,1970,3,Total,95-99,95,5,2.289,Brazil,BRA
76,1970,3,Total,100+,100,-1,0.089,Brazil,BRA
76,1971,1,Male,0-4,0,5,7450.297,Brazil,BRA
76,1971,1,Male,5-9,5,5,6985.998,Brazil,BRA
76,1971,1,Male,10-14,10,5,6102.695,Brazil,BRA
76,1971,1,Male,15-19,15,5,5264.521,Brazil,BRA
76,1971,1,Male,20-24,20,5,4342.114,Brazil,BRA
76,1971,1,Male,25-29,25,5,3454.622,Brazil,BRA
76,1971,1,Male,30-34,30,5,3090.308,Brazil,BRA
76,1971,1,Male,35-39,35,5,2569.87,Brazil,BRA
76,1971,1,Male,40-44,40,5,2294.95,Brazil,BRA
76,1971,1,Male,45-49,45,5,1874,Brazil,BRA
76,1971,1,Male,50-54,50,5,1477.983,Brazil,BRA
76,1971,1,Male,55-59,55,5,1223.943,Brazil,BRA
76,1971,1,Male,60-64,60,5,950.997,Brazil,BRA
76,1971,1,Male,65-69,65,5,656.221,Brazil,BRA
76,1971,1,Male,70-74,70,5,442.952,Brazil,BRA
76,1971,1,Male,75-79,75,5,242.211,Brazil,BRA
76,1971,1,Male,80-84,80,5,105.955,Brazil,BRA
76,1971,1,Male,85-89,85,5,35.979,Brazil,BRA
76,1971,1,Male,90-94,90,5,7.866,Brazil,BRA
76,1971,1,Male,95-99,95,5,0.97,Brazil,BRA
76,1971,1,Male,100+,100,-1,0.035,Brazil,BRA
76,1971,2,Female,0-4,0,5,7304.976,Brazil,BRA
76,1971,2,Female,5-9,5,5,6913.981,Brazil,BRA
76,1971,2,Female,10-14,10,5,6051.909,Brazil,BRA
76,1971,2,Female,15-19,15,5,5223.678,Brazil,BRA
76,1971,2,Female,20-24,20,5,4322.822,Brazil,BRA
76,1971,2,Female,25-29,25,5,3455.402,Brazil,BRA
76,1971,2,Female,30-34,30,5,3097.795,Brazil,BRA
76,1971,2,Female,35-39,35,5,2580.479,Brazil,BRA
76,1971,2,Female,40-44,40,5,2315.656,Brazil,BRA
76,1971,2,Female,45-49,45,5,1898.618,Brazil,BRA
76,1971,2,Female,50-54,50,5,1520.581,Brazil,BRA
76,1971,2,Female,55-59,55,5,1290.125,Brazil,BRA
76,1971,2,Female,60-64,60,5,1035.975,Brazil,BRA
76,1971,2,Female,65-69,65,5,756.573,Brazil,BRA
76,1971,2,Female,70-74,70,5,564.563,Brazil,BRA
76,1971,2,Female,75-79,75,5,338.351,Brazil,BRA
76,1971,2,Female,80-84,80,5,164.223,Brazil,BRA
76,1971,2,Female,85-89,85,5,57.585,Brazil,BRA
76,1971,2,Female,90-94,90,5,13.24,Brazil,BRA
76,1971,2,Female,95-99,95,5,1.84,Brazil,BRA
76,1971,2,Female,100+,100,-1,0.069,Brazil,BRA
76,1971,3,Total,0-4,0,5,14755.273,Brazil,BRA
76,1971,3,Total,5-9,5,5,13899.979,Brazil,BRA
76,1971,3,Total,10-14,10,5,12154.604,Brazil,BRA
76,1971,3,Total,15-19,15,5,10488.199,Brazil,BRA
76,1971,3,Total,20-24,20,5,8664.936,Brazil,BRA
76,1971,3,Total,25-29,25,5,6910.024,Brazil,BRA
76,1971,3,Total,30-34,30,5,6188.103,Brazil,BRA
76,1971,3,Total,35-39,35,5,5150.349,Brazil,BRA
76,1971,3,Total,40-44,40,5,4610.606,Brazil,BRA
76,1971,3,Total,45-49,45,5,3772.618,Brazil,BRA
76,1971,3,Total,50-54,50,5,2998.564,Brazil,BRA
76,1971,3,Total,55-59,55,5,2514.068,Brazil,BRA
76,1971,3,Total,60-64,60,5,1986.972,Brazil,BRA
76,1971,3,Total,65-69,65,5,1412.794,Brazil,BRA
76,1971,3,Total,70-74,70,5,1007.515,Brazil,BRA
76,1971,3,Total,75-79,75,5,580.562,Brazil,BRA
76,1971,3,Total,80-84,80,5,270.178,Brazil,BRA
76,1971,3,Total,85-89,85,5,93.564,Brazil,BRA
76,1971,3,Total,90-94,90,5,21.106,Brazil,BRA
76,1971,3,Total,95-99,95,5,2.81,Brazil,BRA
76,1971,3,Total,100+,100,-1,0.104,Brazil,BRA
76,1972,1,Male,0-4,0,5,7481.649,Brazil,BRA
76,1972,1,Male,5-9,5,5,7090.379,Brazil,BRA
76,1972,1,Male,10-14,10,5,6287.761,Brazil,BRA
76,1972,1,Male,15-19,15,5,5416.262,Brazil,BRA
76,1972,1,Male,20-24,20,5,4520.843,Brazil,BRA
76,1972,1,Male,25-29,25,5,3594.595,Brazil,BRA
76,1972,1,Male,30-34,30,5,3125.457,Brazil,BRA
76,1972,1,Male,35-39,35,5,2668.919,Brazil,BRA
76,1972,1,Male,40-44,40,5,2316.661,Brazil,BRA
76,1972,1,Male,45-49,45,5,1953.479,Brazil,BRA
76,1972,1,Male,50-54,50,5,1523.566,Brazil,BRA
76,1972,1,Male,55-59,55,5,1243.792,Brazil,BRA
76,1972,1,Male,60-64,60,5,981.614,Brazil,BRA
76,1972,1,Male,65-69,65,5,683.11,Brazil,BRA
76,1972,1,Male,70-74,70,5,451.106,Brazil,BRA
76,1972,1,Male,75-79,75,5,256.955,Brazil,BRA
76,1972,1,Male,80-84,80,5,111.368,Brazil,BRA
76,1972,1,Male,85-89,85,5,38.535,Brazil,BRA
76,1972,1,Male,90-94,90,5,8.992,Brazil,BRA
76,1972,1,Male,95-99,95,5,1.262,Brazil,BRA
76,1972,1,Male,100+,100,-1,0.042,Brazil,BRA
76,1972,2,Female,0-4,0,5,7332.838,Brazil,BRA
76,1972,2,Female,5-9,5,5,7014.437,Brazil,BRA
76,1972,2,Female,10-14,10,5,6236.205,Brazil,BRA
76,1972,2,Female,15-19,15,5,5376.272,Brazil,BRA
76,1972,2,Female,20-24,20,5,4500.881,Brazil,BRA
76,1972,2,Female,25-29,25,5,3595.526,Brazil,BRA
76,1972,2,Female,30-34,30,5,3135.747,Brazil,BRA
76,1972,2,Female,35-39,35,5,2682.723,Brazil,BRA
76,1972,2,Female,40-44,40,5,2339.766,Brazil,BRA
76,1972,2,Female,45-49,45,5,1982.059,Brazil,BRA
76,1972,2,Female,50-54,50,5,1566.533,Brazil,BRA
76,1972,2,Female,55-59,55,5,1311.074,Brazil,BRA
76,1972,2,Female,60-64,60,5,1068.713,Brazil,BRA
76,1972,2,Female,65-69,65,5,784.095,Brazil,BRA
76,1972,2,Female,70-74,70,5,569.73,Brazil,BRA
76,1972,2,Female,75-79,75,5,356.804,Brazil,BRA
76,1972,2,Female,80-84,80,5,170.027,Brazil,BRA
76,1972,2,Female,85-89,85,5,62.443,Brazil,BRA
76,1972,2,Female,90-94,90,5,14.735,Brazil,BRA
76,1972,2,Female,95-99,95,5,2.346,Brazil,BRA
76,1972,2,Female,100+,100,-1,0.087,Brazil,BRA
76,1972,3,Total,0-4,0,5,14814.487,Brazil,BRA
76,1972,3,Total,5-9,5,5,14104.816,Brazil,BRA
76,1972,3,Total,10-14,10,5,12523.966,Brazil,BRA
76,1972,3,Total,15-19,15,5,10792.534,Brazil,BRA
76,1972,3,Total,20-24,20,5,9021.724,Brazil,BRA
76,1972,3,Total,25-29,25,5,7190.121,Brazil,BRA
76,1972,3,Total,30-34,30,5,6261.204,Brazil,BRA
76,1972,3,Total,35-39,35,5,5351.642,Brazil,BRA
76,1972,3,Total,40-44,40,5,4656.427,Brazil,BRA
76,1972,3,Total,45-49,45,5,3935.538,Brazil,BRA
76,1972,3,Total,50-54,50,5,3090.099,Brazil,BRA
76,1972,3,Total,55-59,55,5,2554.866,Brazil,BRA
76,1972,3,Total,60-64,60,5,2050.327,Brazil,BRA
76,1972,3,Total,65-69,65,5,1467.205,Brazil,BRA
76,1972,3,Total,70-74,70,5,1020.836,Brazil,BRA
76,1972,3,Total,75-79,75,5,613.759,Brazil,BRA
76,1972,3,Total,80-84,80,5,281.395,Brazil,BRA
76,1972,3,Total,85-89,85,5,100.978,Brazil,BRA
76,1972,3,Total,90-94,90,5,23.727,Brazil,BRA
76,1972,3,Total,95-99,95,5,3.608,Brazil,BRA
76,1972,3,Total,100+,100,-1,0.129,Brazil,BRA
76,1973,1,Male,0-4,0,5,7532.526,Brazil,BRA
76,1973,1,Male,5-9,5,5,7156.063,Brazil,BRA
76,1973,1,Male,10-14,10,5,6476.1,Brazil,BRA
76,1973,1,Male,15-19,15,5,5564.341,Brazil,BRA
76,1973,1,Male,20-24,20,5,4699.48,Brazil,BRA
76,1973,1,Male,25-29,25,5,3757.001,Brazil,BRA
76,1973,1,Male,30-34,30,5,3154.162,Brazil,BRA
76,1973,1,Male,35-39,35,5,2779.937,Brazil,BRA
76,1973,1,Male,40-44,40,5,2332.604,Brazil,BRA
76,1973,1,Male,45-49,45,5,2034.055,Brazil,BRA
76,1973,1,Male,50-54,50,5,1576.025,Brazil,BRA
76,1973,1,Male,55-59,55,5,1264.585,Brazil,BRA
76,1973,1,Male,60-64,60,5,1012.073,Brazil,BRA
76,1973,1,Male,65-69,65,5,713.05,Brazil,BRA
76,1973,1,Male,70-74,70,5,459.475,Brazil,BRA
76,1973,1,Male,75-79,75,5,270.968,Brazil,BRA
76,1973,1,Male,80-84,80,5,116.022,Brazil,BRA
76,1973,1,Male,85-89,85,5,40.021,Brazil,BRA
76,1973,1,Male,90-94,90,5,9.762,Brazil,BRA
76,1973,1,Male,95-99,95,5,1.482,Brazil,BRA
76,1973,1,Male,100+,100,-1,0.05,Brazil,BRA
76,1973,2,Female,0-4,0,5,7381.869,Brazil,BRA
76,1973,2,Female,5-9,5,5,7077.276,Brazil,BRA
76,1973,2,Female,10-14,10,5,6422.959,Brazil,BRA
76,1973,2,Female,15-19,15,5,5524.18,Brazil,BRA
76,1973,2,Female,20-24,20,5,4678.853,Brazil,BRA
76,1973,2,Female,25-29,25,5,3757.759,Brazil,BRA
76,1973,2,Female,30-34,30,5,3166.581,Brazil,BRA
76,1973,2,Female,35-39,35,5,2796.775,Brazil,BRA
76,1973,2,Female,40-44,40,5,2357.555,Brazil,BRA
76,1973,2,Female,45-49,45,5,2067.017,Brazil,BRA
76,1973,2,Female,50-54,50,5,1619.284,Brazil,BRA
76,1973,2,Female,55-59,55,5,1332.631,Brazil,BRA
76,1973,2,Female,60-64,60,5,1101.304,Brazil,BRA
76,1973,2,Female,65-69,65,5,815.988,Brazil,BRA
76,1973,2,Female,70-74,70,5,575.079,Brazil,BRA
76,1973,2,Female,75-79,75,5,375.588,Brazil,BRA
76,1973,2,Female,80-84,80,5,175.134,Brazil,BRA
76,1973,2,Female,85-89,85,5,65.22,Brazil,BRA
76,1973,2,Female,90-94,90,5,15.826,Brazil,BRA
76,1973,2,Female,95-99,95,5,2.729,Brazil,BRA
76,1973,2,Female,100+,100,-1,0.108,Brazil,BRA
76,1973,3,Total,0-4,0,5,14914.395,Brazil,BRA
76,1973,3,Total,5-9,5,5,14233.339,Brazil,BRA
76,1973,3,Total,10-14,10,5,12899.059,Brazil,BRA
76,1973,3,Total,15-19,15,5,11088.521,Brazil,BRA
76,1973,3,Total,20-24,20,5,9378.333,Brazil,BRA
76,1973,3,Total,25-29,25,5,7514.76,Brazil,BRA
76,1973,3,Total,30-34,30,5,6320.743,Brazil,BRA
76,1973,3,Total,35-39,35,5,5576.712,Brazil,BRA
76,1973,3,Total,40-44,40,5,4690.159,Brazil,BRA
76,1973,3,Total,45-49,45,5,4101.072,Brazil,BRA
76,1973,3,Total,50-54,50,5,3195.309,Brazil,BRA
76,1973,3,Total,55-59,55,5,2597.216,Brazil,BRA
76,1973,3,Total,60-64,60,5,2113.377,Brazil,BRA
76,1973,3,Total,65-69,65,5,1529.038,Brazil,BRA
76,1973,3,Total,70-74,70,5,1034.554,Brazil,BRA
76,1973,3,Total,75-79,75,5,646.556,Brazil,BRA
76,1973,3,Total,80-84,80,5,291.156,Brazil,BRA
76,1973,3,Total,85-89,85,5,105.241,Brazil,BRA
76,1973,3,Total,90-94,90,5,25.588,Brazil,BRA
76,1973,3,Total,95-99,95,5,4.211,Brazil,BRA
76,1973,3,Total,100+,100,-1,0.158,Brazil,BRA
76,1974,1,Male,0-4,0,5,7605.077,Brazil,BRA
76,1974,1,Male,5-9,5,5,7194.845,Brazil,BRA
76,1974,1,Male,10-14,10,5,6651.52,Brazil,BRA
76,1974,1,Male,15-19,15,5,5720.365,Brazil,BRA
76,1974,1,Male,20-24,20,5,4875.759,Brazil,BRA
76,1974,1,Male,25-29,25,5,3929.505,Brazil,BRA
76,1974,1,Male,30-34,30,5,3201.772,Brazil,BRA
76,1974,1,Male,35-39,35,5,2881.376,Brazil,BRA
76,1974,1,Male,40-44,40,5,2361.969,Brazil,BRA
76,1974,1,Male,45-49,45,5,2105.479,Brazil,BRA
76,1974,1,Male,50-54,50,5,1635.744,Brazil,BRA
76,1974,1,Male,55-59,55,5,1291.147,Brazil,BRA
76,1974,1,Male,60-64,60,5,1041.357,Brazil,BRA
76,1974,1,Male,65-69,65,5,744.061,Brazil,BRA
76,1974,1,Male,70-74,70,5,471.602,Brazil,BRA
76,1974,1,Male,75-79,75,5,282.635,Brazil,BRA
76,1974,1,Male,80-84,80,5,120.648,Brazil,BRA
76,1974,1,Male,85-89,85,5,40.557,Brazil,BRA
76,1974,1,Male,90-94,90,5,9.774,Brazil,BRA
76,1974,1,Male,95-99,95,5,1.457,Brazil,BRA
76,1974,1,Male,100+,100,-1,0.059,Brazil,BRA
76,1974,2,Female,0-4,0,5,7451.975,Brazil,BRA
76,1974,2,Female,5-9,5,5,7114.924,Brazil,BRA
76,1974,2,Female,10-14,10,5,6596.47,Brazil,BRA
76,1974,2,Female,15-19,15,5,5678.921,Brazil,BRA
76,1974,2,Female,20-24,20,5,4854.53,Brazil,BRA
76,1974,2,Female,25-29,25,5,3929.961,Brazil,BRA
76,1974,2,Female,30-34,30,5,3215.56,Brazil,BRA
76,1974,2,Female,35-39,35,5,2900.899,Brazil,BRA
76,1974,2,Female,40-44,40,5,2388.717,Brazil,BRA
76,1974,2,Female,45-49,45,5,2142.501,Brazil,BRA
76,1974,2,Female,50-54,50,5,1679.735,Brazil,BRA
76,1974,2,Female,55-59,55,5,1359.665,Brazil,BRA
76,1974,2,Female,60-64,60,5,1132.503,Brazil,BRA
76,1974,2,Female,65-69,65,5,849.583,Brazil,BRA
76,1974,2,Female,70-74,70,5,585.609,Brazil,BRA
76,1974,2,Female,75-79,75,5,391.86,Brazil,BRA
76,1974,2,Female,80-84,80,5,181.192,Brazil,BRA
76,1974,2,Female,85-89,85,5,66.037,Brazil,BRA
76,1974,2,Female,90-94,90,5,16.007,Brazil,BRA
76,1974,2,Female,95-99,95,5,2.707,Brazil,BRA
76,1974,2,Female,100+,100,-1,0.129,Brazil,BRA
76,1974,3,Total,0-4,0,5,15057.052,Brazil,BRA
76,1974,3,Total,5-9,5,5,14309.769,Brazil,BRA
76,1974,3,Total,10-14,10,5,13247.99,Brazil,BRA
76,1974,3,Total,15-19,15,5,11399.286,Brazil,BRA
76,1974,3,Total,20-24,20,5,9730.289,Brazil,BRA
76,1974,3,Total,25-29,25,5,7859.466,Brazil,BRA
76,1974,3,Total,30-34,30,5,6417.332,Brazil,BRA
76,1974,3,Total,35-39,35,5,5782.275,Brazil,BRA
76,1974,3,Total,40-44,40,5,4750.686,Brazil,BRA
76,1974,3,Total,45-49,45,5,4247.98,Brazil,BRA
76,1974,3,Total,50-54,50,5,3315.479,Brazil,BRA
76,1974,3,Total,55-59,55,5,2650.812,Brazil,BRA
76,1974,3,Total,60-64,60,5,2173.86,Brazil,BRA
76,1974,3,Total,65-69,65,5,1593.644,Brazil,BRA
76,1974,3,Total,70-74,70,5,1057.211,Brazil,BRA
76,1974,3,Total,75-79,75,5,674.495,Brazil,BRA
76,1974,3,Total,80-84,80,5,301.84,Brazil,BRA
76,1974,3,Total,85-89,85,5,106.594,Brazil,BRA
76,1974,3,Total,90-94,90,5,25.781,Brazil,BRA
76,1974,3,Total,95-99,95,5,4.164,Brazil,BRA
76,1974,3,Total,100+,100,-1,0.188,Brazil,BRA
76,1975,1,Male,0-4,0,5,7702.38,Brazil,BRA
76,1975,1,Male,5-9,5,5,7226.181,Brazil,BRA
76,1975,1,Male,10-14,10,5,6795.646,Brazil,BRA
76,1975,1,Male,15-19,15,5,5889.974,Brazil,BRA
76,1975,1,Male,20-24,20,5,5047.901,Brazil,BRA
76,1975,1,Male,25-29,25,5,4103.636,Brazil,BRA
76,1975,1,Male,30-34,30,5,3283.216,Brazil,BRA
76,1975,1,Male,35-39,35,5,2960.533,Brazil,BRA
76,1975,1,Male,40-44,40,5,2415.679,Brazil,BRA
76,1975,1,Male,45-49,45,5,2161.902,Brazil,BRA
76,1975,1,Male,50-54,50,5,1702.199,Brazil,BRA
76,1975,1,Male,55-59,55,5,1326.194,Brazil,BRA
76,1975,1,Male,60-64,60,5,1068.942,Brazil,BRA
76,1975,1,Male,65-69,65,5,775.067,Brazil,BRA
76,1975,1,Male,70-74,70,5,489.081,Brazil,BRA
76,1975,1,Male,75-79,75,5,291.684,Brazil,BRA
76,1975,1,Male,80-84,80,5,125.619,Brazil,BRA
76,1975,1,Male,85-89,85,5,40.136,Brazil,BRA
76,1975,1,Male,90-94,90,5,8.665,Brazil,BRA
76,1975,1,Male,95-99,95,5,1.038,Brazil,BRA
76,1975,1,Male,100+,100,-1,0.067,Brazil,BRA
76,1975,2,Female,0-4,0,5,7543.821,Brazil,BRA
76,1975,2,Female,5-9,5,5,7147.458,Brazil,BRA
76,1975,2,Female,10-14,10,5,6739.23,Brazil,BRA
76,1975,2,Female,15-19,15,5,5846.474,Brazil,BRA
76,1975,2,Female,20-24,20,5,5025.876,Brazil,BRA
76,1975,2,Female,25-29,25,5,4103.735,Brazil,BRA
76,1975,2,Female,30-34,30,5,3297.773,Brazil,BRA
76,1975,2,Female,35-39,35,5,2982.294,Brazil,BRA
76,1975,2,Female,40-44,40,5,2444.457,Brazil,BRA
76,1975,2,Female,45-49,45,5,2202.209,Brazil,BRA
76,1975,2,Female,50-54,50,5,1747.724,Brazil,BRA
76,1975,2,Female,55-59,55,5,1394.933,Brazil,BRA
76,1975,2,Female,60-64,60,5,1161.664,Brazil,BRA
76,1975,2,Female,65-69,65,5,883.338,Brazil,BRA
76,1975,2,Female,70-74,70,5,603.638,Brazil,BRA
76,1975,2,Female,75-79,75,5,404.564,Brazil,BRA
76,1975,2,Female,80-84,80,5,189.13,Brazil,BRA
76,1975,2,Female,85-89,85,5,65.25,Brazil,BRA
76,1975,2,Female,90-94,90,5,14.726,Brazil,BRA
76,1975,2,Female,95-99,95,5,2.027,Brazil,BRA
76,1975,2,Female,100+,100,-1,0.148,Brazil,BRA
